-0.6368731,-0.22956456,5.152542;-0.00082180917,0.0063061947,0.99997944,3.0946632576113626,-0.43188053,0.14160413,0.8907329,0.08909895199046274,-0.22859205,0.19973563,-0.95280373,0.12243377899869028,-0.39987507,0.50304407,-0.76615393,0.03657693123610844,0.7223268,-0.0010551567,-0.6915199,0.04636426133137938,0.7210747,0.56761104,0.39728484,0.05929104012660223,0.5581389,-0.4195206,0.7158641,0.0908661563809018,-0.11431534,0.9236358,-0.3654892,0.00810629195909282,-0.02877965,-0.88526744,0.46389294,0.007228895346241988,0.94836,-0.2098655,0.23781596,0.1508944764700536,0.7196497,-0.6391478,0.27012745,0.0031957193382968862,-0.12182484,0.82695246,0.54833364,0.003131060323074346,-0.64684135,0.6990007,0.30493075,0.1726550909703482,-0.23054825,-0.12533784,0.9649526,0.45509688315641783,-0.59263843,-0.6820157,-0.42850405,0.10827109044672392,-0.92601746,0.06095779,-0.37249094,0.07593460309588118,-0.27687556,-0.7153424,0.6415765,0.41949292199752497,0.07658047,0.39136973,0.91704005,0.7678750006017742,-0.061458465,-0.4011635,0.9139412,0.9057797237524049,-0.05967454,0.84176856,-0.53652924,1.9949057474992895,0.9538419,-0.07651803,0.28952092,0.003933858264989327,-0.82621825,0.11366217,-0.5515612,0.008899216073508853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6391618,-0.22742736,5.1880574;-0.007947194,0.026404453,0.9996194,3.090288314789272,-0.5262598,-0.038843837,0.8494255,0.11037397030550815,-0.3034062,0.1169641,-0.94564795,0.14202126837149526,-0.12741345,0.7203155,-0.68177515,0.02127144329414781,0.71534574,-0.038254194,-0.6976946,0.05074688756636267,0.78280693,0.42656788,0.4530091,0.055752114659366254,0.79607254,-0.3017824,0.5245653,0.07365265306474525,0.008112797,0.9076288,-0.41933835,0.006676096035332623,0.086723454,-0.89660907,0.4338474,0.005750371030857394,0.9798332,-0.1297529,0.15191127,0.1417523481615123,0.74001634,-0.6660691,0.089253254,0.002624387613600298,0.17131992,0.6161973,0.7683475,0.003374382753867207,-0.8905901,0.35646012,0.28243876,0.14463093580191233,-0.24481554,-0.024137404,0.9692665,0.3794855059244289,-0.52013934,-0.38819697,-0.7607521,0.1390837399452724,-0.95950663,-0.15198667,-0.237111,0.07867652439218009,-0.21630482,-0.8298138,0.5144082,0.35880531606161403,0.05546782,0.54193425,0.8385865,0.6036609226374222,-0.035015225,-0.3575948,0.9332194,1.4165846595757903,-0.08105955,0.74906814,-0.65751445,1.9685993496353227,0.9305665,0.0047454466,0.36461028,0.0018454555574215533,-0.76582444,0.07437767,-0.63849837,0.006649532567041792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6357104,-0.21873558,5.1430197;0.10881754,0.008306076,0.99402666,3.077438193201011,-0.14527883,-0.07848985,0.98625904,0.07535020026768519,-0.5383086,0.06759988,-0.8400226,0.12477270069584113,-0.97388047,-0.056147672,0.21976265,0.018397221879274936,0.775161,-0.15918754,-0.6113435,0.04572169534254463,0.59115636,0.47183326,0.6541056,0.0374454845437403,0.9488998,-0.2452274,0.19855809,0.07315673494428958,0.083716445,0.9150105,-0.3942931,0.007135782639176679,0.20783985,-0.91098064,0.35582098,0.0064869208628484335,0.9943776,-0.095915884,0.044735454,0.1660520688059052,0.61644703,-0.77652305,-0.12722991,0.0024443993980349087,0.42914316,0.59457844,0.679559,0.003903395354996235,-0.96837294,-0.08176557,0.23568949,0.10699398834078673,-0.31159487,0.015370576,0.95008695,0.2846497596396753,-0.44017804,0.0034823401,-0.8978986,0.21400839613109077,-0.9252175,-0.3139685,-0.21299578,0.06842330254502621,-0.11469225,-0.9932631,-0.016365418,0.3176426532667202,-0.05279651,0.88409865,0.4643026,0.38535662643461016,-0.06583177,-0.5253817,0.8483155,1.783180783716772,-0.07315322,0.63168764,-0.7717631,1.7940853852686527,0.44742265,-0.17462134,0.87631327,0.0014316993182812402,-0.4921801,0.038296748,-0.86935717,0.00391918388169385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.63743114,-0.22597986,5.143057;0.113766454,0.009876352,0.99345815,3.0754175911036112,-0.12633558,-0.051197913,0.99065125,0.07078252702308829,-0.6983337,0.015618235,-0.7155921,0.14213935197224134,-0.6519324,-0.36664364,0.66368115,0.02385888970896115,0.89664286,-0.20172578,-0.39409482,0.07263701720121642,0.8680456,0.26430574,0.42024517,0.06013004614889353,0.9698918,-0.23562159,0.061322507,0.06264854626894016,0.030509401,0.912599,-0.40742892,0.008547898028359466,0.16353059,-0.9022817,0.39862615,0.008236960247245415,0.9977344,-0.06699333,0.0051714084,0.18012411532222425,0.39313376,-0.88680923,0.24057293,0.001752924344698514,0.4288044,0.7721059,0.46832788,0.0030835721786370692,-0.9268475,-0.36540303,0.08610226,0.0965771118606339,-0.36360562,-0.0011297411,0.9315481,0.25360476415509786,-0.3917459,0.18978271,-0.9002836,0.27784755219065405,-0.8751953,-0.43386987,-0.21390949,0.060892256922219314,-0.06623504,-0.9498281,-0.30566975,0.3700156531776441,-0.13264082,0.98710763,0.08955277,0.38391074537577774,-0.10103901,-0.69155705,0.71521956,1.9567009215645665,-0.052068368,0.62606806,-0.77802736,1.71212181105217,-0.093755424,-0.33233517,0.9381347,0.0029985337213857374,-0.25294235,0.15525845,-0.9546955,0.004240427083109789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6174678,-0.2175376,5.0226398;0.17558663,0.0042005805,0.9844547,3.0763125004207574,0.46672818,-0.43026572,0.7726596,0.059968133788086415,-0.87511367,0.043620676,-0.48193762,0.20933844692174391,-0.47068706,-0.5979429,0.6487607,0.07266234234581642,0.89089036,-0.1892785,-0.41287354,0.08533821615596987,0.94715697,0.05587012,0.31582716,0.07849643332126562,0.95517343,-0.19719625,-0.22076114,0.09135661878280402,0.01695548,0.95175546,-0.30598652,0.008119764718565634,0.15515889,-0.9100459,0.38408342,0.009002362833714464,0.99439883,-0.07591105,-0.07347892,0.21448810069579508,0.20168376,-0.9485939,-0.24232793,0.0025944603021513693,0.50720966,0.849552,0.14332937,0.004380116901008284,-0.5859088,-0.80688685,-0.07502218,0.12306752754941806,-0.30151132,0.086706564,0.9495064,0.18938459961451207,-0.28810868,0.2508586,-0.92415285,0.40543298971196096,-0.9633689,-0.24490541,-0.10912843,0.061294542394517655,0.024701776,-0.5962413,-0.802423,0.5675835743379107,-0.29360855,0.8713281,-0.3931623,0.42395298535789,-0.05773771,-0.8305701,0.553912,1.6850862689864856,-0.015071114,0.5443745,-0.83870566,0.9607184226498119,-0.95192504,-0.30267102,0.03531015,0.0020348978823070425,0.84768224,0.040207382,-0.5282105,0.002462396077767738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.60945135,-0.21165621,5.0265794;0.18230501,-0.00058393093,0.9832415,3.0840385941544817,0.7471473,-0.28960958,0.5982241,0.07987121741586913,-0.87620074,0.027797636,-0.48113382,0.20413091032997224,-0.3324127,-0.689766,0.6431952,0.08115294751705904,0.8010107,-0.2591806,-0.53960663,0.06289602422480511,0.9564752,0.053749043,0.2867675,0.06539530058358388,0.9157544,-0.23000033,-0.32934725,0.0827487845422117,0.048494663,0.95884,-0.27933493,0.00812556976612698,0.17129418,-0.9088555,0.38002867,0.009168213171275485,0.98952156,-0.10197141,-0.10217191,0.20350574177668748,0.07225222,-0.95042306,-0.30140182,0.0031603581999614214,0.4834618,0.8715629,0.078908026,0.00480222395488171,-0.45213547,-0.8763841,-0.16585712,0.12545146361290926,-0.26774284,0.22144152,0.93769234,0.18988268050775312,-0.24160019,0.14452463,-0.9595507,0.4432636024584585,-0.98772115,-0.1490786,-0.04629993,0.05151879734289025,0.022671066,-0.5283121,-0.8487455,0.5702296240172998,-0.2914564,0.7124864,-0.6382878,0.3975224818004186,-0.0544154,-0.86723983,0.4949069,1.6728425517578331,-0.019506045,0.40086094,-0.9159297,0.7226589300187954,-0.966369,-0.25538665,-0.014203931,0.0028274955804596844,0.9919154,0.035204016,-0.1187654,0.0026324687720524187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5979259,-0.22366074,5.0404706;0.20089775,-0.022279536,0.9793585,3.096798321772035,0.8839704,-0.13306712,0.44818693,0.11091398414301476,-0.8989931,0.0061158775,-0.43790853,0.1983167748362267,-0.17062934,-0.7670249,0.6184947,0.08792317915110215,0.8823578,-0.23664336,-0.40672445,0.10020448249990326,0.95395416,0.022623371,0.29906148,0.09108433821163384,0.92017424,-0.2017901,-0.33547038,0.10169146644606179,0.011789131,0.97014517,-0.24175392,0.00853280910234005,0.12744512,-0.9229504,0.36292982,0.009881753187650534,0.9881549,-0.09899687,-0.11721915,0.2165937399497494,-0.019905113,-0.8977847,-0.43932068,0.00342424155072767,0.46774036,0.8835534,-0.012855337,0.005165062544214758,0.044640455,-0.97892076,-0.19926202,0.12430014552951907,-0.23142517,0.016176064,0.9727141,0.25597637901770254,-0.22118258,0.18869655,-0.9568008,0.49211792852750125,-0.9833255,0.065017015,0.16970272,0.044620401017541306,-0.013556505,-0.8032136,-0.5955335,0.5094599129215781,-0.28377396,0.6259579,-0.72639126,0.42371101062386957,-0.031511687,-0.87701386,0.47942942,1.7896028077877333,0.0133069,0.4018318,-0.915615,0.587602538053441,-0.9109504,-0.4040643,-0.079206504,0.003184469435458139,0.98627305,0.13384292,0.09384196,0.0036670760235720536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.59306705,-0.2248198,5.1263294;0.17104262,-0.007992552,0.98523086,3.1125547083658778,0.92260987,-0.08062477,0.37719002,0.10905387706566903,-0.92115605,0.017050188,-0.38880503,0.17359716101576067,0.014131576,-0.78969246,0.61331815,0.07393869111240409,0.83858305,-0.35961008,-0.40918627,0.07810615270504503,0.92072093,0.046477504,0.38739437,0.05199409187636831,0.8736803,-0.16449635,-0.45781794,0.07550813173163894,0.0095018,0.95643544,-0.29139706,0.008740220675488092,0.14865817,-0.9206903,0.36059424,0.009908117233814342,0.9834475,-0.0956547,-0.15385158,0.18322659857884646,-0.045105167,-0.8971144,-0.43883356,0.003468041603751233,0.37129074,0.927102,0.047045905,0.004857420085899243,-0.26426592,-0.93658304,-0.2301244,0.10884440916995508,-0.2561779,-0.06728349,0.96428204,0.3326686895015809,-0.20053622,0.17516662,-0.96389717,0.4879836021170759,-0.97803164,0.003093294,0.20833296,0.04771879028644867,-0.0967446,-0.9883933,0.11710948,0.4445784807155446,-0.20877112,0.55636376,-0.8042818,0.4236211488941386,-0.060402986,-0.67538565,0.7349862,1.8875872826712075,-0.0060131694,0.25645173,-0.9665368,0.6740750406991299,-0.7916502,-0.44555113,0.4171822,0.002726048506572214,0.9932744,0.056076188,-0.09768904,0.00278288031262185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5742832,-0.22167896,5.1381288;0.20298423,-0.015196906,0.97906375,3.1076220465282223,0.9929775,-0.06274534,0.10023316,0.16826551300724713,-0.9656435,0.20530303,-0.15927751,0.14280067753737347,-0.1389785,-0.91002226,0.39053497,0.07435433543783695,0.5363991,-0.70192295,-0.46855476,0.05476481491582996,0.5907968,-0.12856947,0.79647446,0.034891822052443434,0.9705783,-0.19445024,-0.14193852,0.09861056566168143,-0.08300355,0.97933984,-0.18369414,0.007677970375956049,0.103381045,-0.9616715,0.25349402,0.008292995600995634,0.9864852,-0.1518961,-0.061348747,0.18446370132009807,0.22537018,-0.7277546,-0.64740855,0.004507373614978071,0.40785775,0.8433932,0.34924984,0.005485094540969517,-0.2143038,-0.94083387,-0.26243296,0.05812502467434051,-0.22981372,-0.26659718,0.936006,0.4575505515395251,-0.19488272,0.25265062,-0.94772595,0.5101030554461456,-0.99463886,-0.060340945,0.08379277,0.0640185888888213,-0.19122484,-0.83162785,0.5213677,0.5040976789327252,-0.20300634,0.58181643,-0.7875747,0.47493138712181276,0.025021609,-0.484155,0.87462336,1.1468975681090092,0.01455381,0.2771775,-0.9607069,0.6495186929305345,0.4870138,-0.8713004,-0.024068698,0.0006491457354065957,0.9806113,-0.18248527,0.06301688,0.0017692157319676325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5623864,-0.2246933,5.1214204;0.21452919,-0.0070358883,0.9766919,3.115211923064299,0.9622874,0.010426427,0.27181152,0.15797246271772047,-0.9595192,0.19899313,-0.19927931,0.16093024889696408,-0.19120331,-0.9542923,0.2296413,0.06173990650497132,0.8002378,-0.4735888,-0.36784467,0.08528131086096327,0.78878444,0.038276754,0.6134502,0.06094564943154766,0.9570329,-0.2874944,-0.037607748,0.0970441448200923,-0.1139729,0.97133213,-0.20803916,0.008201384303281118,0.06799113,-0.96098274,0.2676871,0.008582018592123953,0.98312086,-0.17985916,-0.033367366,0.1875917098699237,0.24298576,-0.77718556,-0.5800953,0.004649971001719283,0.33052042,0.8812864,0.33722407,0.005396932024953295,-0.72208315,-0.59390676,-0.35470414,0.035944321406692736,-0.21514627,-0.3138981,0.92475736,0.5005510142238683,-0.21564624,0.26163068,-0.9407667,0.49015320023851616,-0.99980867,0.01423718,-0.012219871,0.0653351668286324,-0.20746107,-0.7777853,0.5933009,0.4979739224103043,-0.21211948,0.6428396,-0.7360423,0.4708323862759512,0.017082056,-0.4455301,0.8951025,0.7583591375070884,0.020400755,0.3750774,-0.92676735,0.6708555934681123,0.8254119,-0.109470785,-0.5526188,0.0015094571943401682,0.8789506,-0.4727689,0.04325994,0.0009674928298923673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5351452,-0.22401702,5.1146235;0.21193646,-0.032620817,0.9767385,3.107585782986556,0.9232695,0.07376026,0.37699217,0.20400799956010313,-0.9007978,0.30272573,-0.31129757,0.14045869813530037,-0.18020423,-0.97904223,-0.09471618,0.06328660853007821,0.93842024,-0.26976258,-0.21583289,0.1695840075774202,0.84713703,0.13804568,0.51311135,0.10556049135365134,0.91388917,-0.34588343,0.21249284,0.1108954526929575,-0.15689331,0.9596667,-0.23276348,0.008149040062009312,-0.0064990716,-0.96737844,0.2527705,0.008206839462614529,0.962365,-0.2639476,0.06460617,0.17776920655641074,0.24304377,-0.7896717,-0.5629633,0.004753342138747641,0.27520365,0.8809828,0.38436598,0.0050602531050477064,-0.8501899,0.5139481,0.11387078,0.02945383737709736,-0.19828883,-0.3209568,0.9261019,0.551522349892895,-0.255432,0.23066169,-0.9389063,0.42909976638448616,-0.98260224,0.05136847,-0.17839907,0.07158914412939582,-0.20347407,-0.6790333,0.70534277,0.5248635212223289,-0.19301371,0.7345267,-0.65054715,0.43302439301637574,0.020916188,-0.45401084,0.890749,0.6869840823035955,0.044986904,0.49257097,-0.86910754,0.9517480477524587,0.8940292,-0.25225952,-0.36948234,0.0035719936552770807,-0.61924046,0.2596276,-0.7398437,0.0011309208812508259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5143191,-0.22238773,5.096333;0.22442512,-0.025025357,0.9741697,3.102638277205658,0.9319376,0.046561167,0.3596011,0.17404567033887358,-0.9067136,0.40809515,-0.10637218,0.14510593349692635,-0.13526249,-0.948323,-0.28697196,0.05792719906702199,0.9625833,-0.17045341,-0.21064222,0.22617443510935362,0.83607227,0.11858045,0.5356344,0.11339978887419135,0.816949,-0.4533864,0.35639155,0.09919809976428283,-0.13502169,0.9593113,-0.24746683,0.007965994074688343,0.0017254804,-0.9717436,0.2354987,0.007939639254893528,0.9487432,-0.298151,0.10479,0.17595851122823222,0.2224819,-0.8422396,-0.4906334,0.004840474629313398,0.21064238,0.9188577,0.33303264,0.00476527656967905,-0.7653929,0.6021235,0.22713411,0.06458146387626301,-0.2110648,-0.3026673,0.9294301,0.5383539685448878,-0.30549353,0.13857926,-0.9420531,0.3679216866416153,-0.9614515,0.10926061,-0.2522836,0.07663643778251784,-0.21128836,-0.670005,0.7116505,0.4953189880103257,-0.17173621,0.8418392,-0.5116715,0.347991754676321,-0.007594723,-0.41712126,0.9088174,0.6439194933574796,0.016662456,0.51046723,-0.8597347,1.1822766200978634,0.9261559,-0.23912162,-0.29091713,0.00472377781304262,-0.73584354,0.32725257,-0.5919252,0.0018771297908128691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4806488,-0.22768705,5.079924;0.27584606,-0.030009858,0.96073294,3.0880146432839193,0.88585997,0.008027823,0.46387124,0.17935285020910027,-0.67412233,0.7376394,0.037746035,0.0896780521105355,-0.2298843,-0.74718755,-0.6235565,0.04842526049192384,0.9798392,-0.07890881,-0.18352683,0.31376115069237437,0.7436192,0.053464558,0.66644704,0.09861851715190721,0.8365953,-0.333929,0.43426374,0.13635818391361912,-0.07853799,0.9557485,-0.28298268,0.006723123543012022,0.025604561,-0.99576676,0.08623825,0.005615728374712368,0.9335847,-0.29092574,0.2092142,0.17811542172069028,0.35607696,-0.76128924,-0.5414797,0.0044662373085960615,0.24019757,0.67181295,0.70036584,0.0043441596383256495,-0.28504986,0.84832287,0.44616878,0.07084732721857186,-0.19928685,-0.25014073,0.94747585,0.5087414624198205,-0.37905535,0.046792295,-0.9241862,0.27420163561413025,-0.971645,-0.013585818,-0.23600747,0.09126525262436154,-0.22196518,-0.6569646,0.720503,0.4552771224948056,-0.08638944,0.9890438,0.119679004,0.3201765558015212,-0.012860696,-0.34967154,0.9367828,0.8063110261912082,-0.053163134,0.593259,-0.8032536,1.7391346414720803,0.9494479,-0.21168639,-0.2309709,0.005125670379664662,-0.7988973,0.18650188,-0.57139367,0.004085787319236105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47116676,-0.22869776,5.130483;0.29277384,-0.049818028,0.95488274,3.093534945393519,0.81930345,0.01568674,0.57313496,0.16665796443996045,-0.39606154,0.86657834,-0.30355668,0.06543288280502078,-0.19115065,-0.32741708,-0.9253163,0.04064169219604984,0.9844809,-0.06861444,-0.16150327,0.3252971668168437,0.72019476,0.031164467,0.6930581,0.10719309227912381,0.8562449,-0.24319734,0.45572576,0.1466740321339616,-0.13883558,0.94054234,-0.3095234,0.006665172067547918,-0.017220177,-0.9957553,0.08828035,0.005243195254011767,0.95236677,-0.2116249,0.21954931,0.1877874179900083,0.5307309,-0.72174543,-0.4437366,0.003951720025805687,0.18650545,0.5869015,0.78759265,0.004344162393643379,-0.03403509,0.85373145,0.5195788,0.09057081845430731,-0.19330303,-0.24692903,0.94955575,0.5158202700758132,-0.44956794,0.28041896,-0.84808326,0.23048031162858743,-0.9633246,-0.079119235,-0.25637326,0.10791986736261436,-0.21805406,-0.5916095,0.776174,0.44734904786491086,-0.019194895,0.90870243,0.41699803,0.5024120790636156,-0.00022810535,-0.36015815,0.93288946,0.6194834569306551,-0.054713983,0.7362731,-0.6744681,1.903401800412163,0.96727425,-0.20258471,-0.15163174,0.005749432107131913,-0.7357864,0.21013373,-0.6435146,0.005692543325162674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4545441,-0.24280064,5.210142;0.3325038,-0.05603389,0.94143546,3.09233221790971,0.5837027,0.3044787,0.7527059,0.1124283732356124,0.42621845,0.7329734,-0.53011566,0.030687807270148075,0.46612716,0.21914539,-0.857123,0.04895992977657452,0.98958665,-0.05620341,-0.13249283,0.39715338927689253,0.7590478,0.3184056,0.567845,0.12211748660407214,0.3488528,-0.5108428,0.7857004,0.12267936646960834,-0.2652609,0.88152295,-0.3903839,0.01295287182639121,-0.22302997,-0.89986193,0.37459514,0.010835457768866356,0.89065427,-0.28603822,0.35341784,0.1552236467445429,0.22228947,-0.69228745,0.6860634,0.0031114707017804257,-0.66467273,0.67865175,-0.31163728,0.0038139166954362026,-0.08944028,0.9048546,0.41620335,0.1498825921961633,-0.23473139,-0.27305564,0.93291897,0.5160395398165744,-0.7109009,0.29640365,-0.63777184,0.16917493864752706,-0.9371918,-0.049728863,-0.3452169,0.08361487711447123,-0.3034818,-0.6027173,0.7379879,0.4361246696370792,0.09584655,0.65916437,0.74586385,0.6947101403548781,-0.18176995,-0.5776532,0.79578364,0.41070001596168976,-0.025989505,0.8607613,-0.5083439,2.121397123149167,0.8553259,-0.4187176,0.3048025,0.01059616600367503,-0.6834572,0.31199053,-0.6598595,0.014975107143893817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46082324,-0.25642622,5.375648;0.37902537,-0.057102222,0.9236225,3.1011243109608704,-0.00072344206,0.43855092,0.8986935,0.08907150823205169,-0.7043599,-0.5268857,0.47547612,0.01046558296252446,0.9203746,0.12172709,-0.37158042,0.09437522471099354,0.99253035,-0.062191747,-0.10493878,0.5515881006068017,0.8479797,0.39592597,0.35236314,0.15035951621687274,-0.18948665,-0.62653553,0.7559971,0.12156321127159783,-0.22934148,0.85212785,-0.4703364,0.03111699488199409,-0.29045817,-0.8141158,0.50277555,0.03018792810679557,0.830768,-0.32285282,0.45340493,0.1362984351945505,-0.46632218,0.0025150662,0.88452613,0.013251419883794241,-0.5505667,0.23587109,-0.80071247,0.019870001233269603,-0.087488204,0.9313416,0.3534612,0.14487693599908308,-0.30544457,-0.15640633,0.93927443,0.47884650315381727,-0.6313862,-0.036936507,-0.7745829,0.23570256461294858,-0.7620029,-0.32431415,-0.5604575,0.03371174864737374,-0.4721725,-0.66081554,0.58341306,0.387037057057892,0.05755452,0.6154834,0.78604287,0.48287168459233887,-0.26800787,-0.7212969,0.6386699,0.6220496269296911,-0.03293754,0.83709705,-0.546061,2.072831269392288,0.38537824,-0.7394756,0.55187196,0.020640608721217375,-0.6552631,0.43654928,-0.61643034,0.029136900820344282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43014482,-0.27725804,5.307259;0.4469416,-0.054698393,0.8928889,3.1241235150115854,-0.82916176,0.11534897,0.54696745,0.16711084226295148,-0.67445475,-0.5884253,0.44589427,0.04474449965641901,0.9907845,0.13533218,-0.004172692,0.14462385728709407,0.99154156,-0.040410694,-0.12332523,0.6224329067151525,0.9348209,0.2961692,0.19591437,0.1777623246100282,-0.5360276,-0.7753676,0.33385006,0.08470771395072195,-0.0981719,0.77226937,-0.62765765,0.246064435388282,-0.26219612,-0.78626114,0.5594987,0.2576681420623869,0.92137563,-0.18643911,0.34101102,0.10598487983252294,-0.67756087,0.35402456,0.64464843,0.3181162925956063,-0.42069274,-0.003022256,-0.90719426,0.28311089674976303,-0.05939529,0.99353874,0.0965052,0.0503545882617924,-0.58298737,-0.18120585,0.79201263,0.32688371720899717,-0.73841584,0.14952454,-0.6575545,0.3078519426931199,0.7102488,0.6071136,0.35623124,0.03385462162821449,-0.6068036,-0.64674866,-0.46206272,0.5514882333550637,-0.36543742,0.50536054,0.78170496,0.5661906510245522,-0.090775885,-0.88680035,0.4531488,1.936008315599416,-0.05788362,0.90118724,-0.42954648,2.190824575179148,-0.19445485,-0.6186735,0.76119924,0.32718063218244386,-0.42418158,0.54912376,-0.72008824,0.3325514398645825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4209887,-0.27651933,5.3763514;0.48952153,-0.047980383,0.87066984,3.098835751833057,-0.89527327,0.0960496,0.43502504,0.14888009048397635,-0.45907193,-0.86489576,0.20288098,0.042013860509408966,0.98707354,0.15280904,0.048174366,0.13936357790562778,0.98675996,-0.036481503,-0.15801804,0.4839507463738096,0.92068905,0.3143742,0.23127623,0.17004195824900573,-0.72504544,-0.6686457,0.16489951,0.06613703717500463,-0.07184356,0.81931525,-0.5688173,0.2505206108214723,-0.17604099,-0.8061248,0.56494707,0.27401458244765875,0.9837217,-0.052679762,0.17175761,0.12667843468225656,-0.6824586,0.28320768,0.6738227,0.2961148275017676,-0.40168452,0.06494019,-0.91346866,0.2775847934512762,0.9801253,0.19823699,0.0012477506,0.03639695960085362,-0.5835308,0.042549368,0.8109713,0.29597482172825035,-0.6772181,0.074185856,-0.73202896,0.3442344614826167,0.8794447,0.41242275,0.23759834,0.06349745302346602,-0.5551463,-0.558554,-0.61630005,0.46623681472014095,-0.55037916,0.5716867,0.6084838,0.43177454600791987,-0.06577673,-0.9003667,0.43013036,1.9248789994987072,-0.07339412,0.9057184,-0.41747656,2.0676236855990697,-0.30261463,-0.6699989,0.67787814,0.28290695568828367,-0.23558907,0.64097667,-0.73050594,0.2583113102812218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39412826,-0.24818134,5.2910695;0.5286727,-0.034213062,0.8481356,3.10473053540731,-0.84072244,-0.12678553,0.5264077,0.3210638443095896,-0.3745867,0.035497095,-0.9264913,0.05195707853469871,0.89131963,0.39564565,-0.22133346,0.07913007808678073,0.94161904,0.094387904,-0.3231728,0.5105783728031821,0.94670147,0.2539128,0.19816472,0.1310234874994196,0.89409196,-0.21581227,-0.3924032,0.0450571603569613,-0.020230342,0.875045,-0.48342115,0.010468004935180209,-0.22672085,-0.9063198,0.35637617,0.011227901079118951,0.997427,0.01186194,0.07061736,0.16878829673010534,-0.6816506,-0.4098285,0.6055794,0.0029988304268595634,0.13426507,0.9296931,-0.34231243,0.004292572011025997,-0.9587102,-0.0750055,-0.2742527,0.058113257547079016,-0.2530046,0.4461218,0.85846156,0.254191872837499,-0.3238644,-0.15897669,-0.93264806,0.3443012264792013,-0.9108015,0.4126336,0.011895404,0.06113980702850515,-0.07733274,-0.56471056,-0.8216547,0.38718805116821675,-0.26635376,0.9371518,-0.225371,0.19817892832036654,-0.074244276,-0.75712425,0.6490374,1.6749835019150483,-0.026895508,0.6071275,-0.79414827,1.4540456741617263,-0.9114636,-0.3017244,0.2789256,0.005036584901201362,-0.55274314,0.61703616,-0.55953765,0.0030335583307235826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3826562,-0.24897996,5.392523;0.523946,-0.034237973,0.8510627,3.0931333430751646,-0.74012274,-0.12641801,0.66047585,0.2366253249472203,0.966869,-0.040052433,-0.2520158,0.041619144841775486,0.64187616,0.7025852,0.3071019,0.03481159550037031,0.9044674,0.10667244,-0.4129781,0.22451121195476587,0.9375013,0.26692533,0.22321227,0.1085813600245444,0.7896665,-0.12521918,-0.6006035,0.08928772858664527,0.13311185,0.89191145,-0.43192554,0.009272403632406313,-0.23036861,-0.92555064,0.30013236,0.00966103063741467,0.9862056,-0.02849309,-0.16302331,0.19751740011394756,-0.7012537,-0.5996075,0.38444418,0.0021803199181990893,0.48335937,0.87490505,-0.020930763,0.004284401905714338,0.08246515,-0.585928,-0.8061348,0.058140323046350896,-0.26551825,0.40879697,0.8731408,0.19508545469997565,-0.22902876,-0.11378767,-0.96674365,0.4134723254236465,-0.5410187,0.8108343,0.2231625,0.04447613408867282,0.042770837,-0.5210993,-0.85242206,0.7284374240426981,-0.26913556,0.68853086,-0.6734115,0.24054943100361267,-0.021195952,-0.8396166,0.54276466,1.72994143936831,0.024363019,0.46441388,-0.885282,0.9976406855191204,-0.97074103,-0.12878813,0.20186657,0.00614376128323305,-0.30538526,0.63246745,0.71046335,0.0010155117939984017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
